Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,PetID,PhotoAmt,AdoptionSpeed
Dog,Boyboy,36,Beagle,,1,Black,Brown,White,2,1,1,1,1,1,350,Kuala Lumpur,3ca057824,1,4
Cat,Rex Blossom,5,Domestic Short Hair,,1,Golden,White,,2,1,1,1,1,1,50,Kuala Lumpur,56e3f3baf,2,3
Cat,Notti,12,Domestic Medium Hair,,1,Black,Brown,White,3,2,1,1,1,1,0,Selangor,b2264970a,12,0
Cat,FILA,4,Domestic Short Hair,Domestic Medium Hair,2,Cream,Gray,White,2,1,1,1,2,1,120,Selangor,bd4500e6c,7,2
Dog,Mimi,4,Mixed Breed,Mixed Breed,2,White,,,2,1,1,1,2,1,0,Kuala Lumpur,1cf66aed4,3,4
Cat,Tia,36,Domestic Short Hair,,2,Brown,Yellow,White,2,2,1,1,1,1,120,Selangor,a6b0179fb,3,3
Dog,CLeo,1,Mixed Breed,,2,Brown,,,2,2,3,2,3,1,0,Selangor,2f8890a94,1,3
Cat,Tompok,24,Domestic Short Hair,,2,Brown,Yellow,,2,2,1,1,1,1,0,Selangor,39d055888,2,4
Cat,Brown,2,Domestic Medium Hair,,2,Brown,Gray,White,2,2,2,2,2,1,0,Selangor,87f9ef7a5,4,1
Dog,Dutchess,1,Mixed Breed,,2,Brown,,,2,1,2,1,2,1,0,Selangor,d17343468,11,2
Dog,Coey,6,Poodle,,2,Brown,,,1,2,1,1,2,1,350,Kuala Lumpur,4b628f538,2,1
Dog,Abby,156,Mixed Breed,,2,Black,Brown,,2,2,1,1,3,1,0,Selangor,739cd2d34,1,2
Dog,Mick,2,Mixed Breed,,1,Brown,,,2,1,1,1,2,1,0,Selangor,0d635d0b4,2,2
Dog,Smiling Brown Doggy,12,Mixed Breed,,1,Black,Brown,,2,1,1,1,1,1,0,Kuala Lumpur,a4c903a3d,1,4
Dog,Summer,24,Bull Terrier,Mixed Breed,1,Cream,,,3,3,1,1,2,1,0,Selangor,7542076e8,4,4
Dog,Apricott,2,Mixed Breed,,2,Brown,,,2,2,1,1,2,1,0,Selangor,899859c9b,7,2
Dog,Keira,10,Rottweiler,,2,Black,,,3,1,1,1,2,1,0,Kuala Lumpur,7b4ff27b3,2,1
Cat,Gizmo,3,Domestic Short Hair,,1,Golden,Cream,,2,1,1,1,2,1,0,Selangor,9a7a99c23,5,1
Cat,Misty,2,Domestic Short Hair,,2,Black,,,2,1,2,2,2,1,0,Selangor,f09d025a9,4,1
Dog,TimTam,2,Mixed Breed,,1,Black,,,2,1,2,1,2,1,0,Selangor,3a6197f6d,5,1
Dog,George,6,Beagle,Mixed Breed,1,Brown,Cream,,1,1,2,1,2,1,0,Selangor,999d24492,2,0
Cat,Cipok,24,Domestic Long Hair,,2,Black,Brown,,2,3,1,1,2,1,0,Selangor,f7f769c37,2,2
Cat,Scully,5,Domestic Short Hair,,2,Black,Yellow,White,2,1,2,1,2,1,0,Kuala Lumpur,58b069530,1,2
Dog,Puppy Girl,4,Mixed Breed,Mixed Breed,2,Black,Brown,,2,2,2,2,2,1,0,Perak,8bb34f0bd,7,3
Cat,Kiko,17,Oriental Long Hair,,2,Yellow,Gray,White,3,3,1,1,2,1,500,Kuala Lumpur,74c161846,3,0
Cat,Pirate!,2,Domestic Short Hair,,1,Black,,,1,1,2,2,2,1,0,Kuala Lumpur,3d13aab91,6,2
Dog,Cute Female Pup,2,Mixed Breed,,2,Brown,White,,2,1,2,2,2,1,0,Selangor,d6aa53be7,2,4
Cat,Coco,12,Tabby,,1,Black,Gray,,2,1,2,1,2,1,0,Selangor,a640f7cf6,3,4
Dog,Siri,4,Mixed Breed,,2,Black,,,2,1,1,1,2,1,0,Selangor,f70571a3a,5,1
Dog,Mac,53,Mixed Breed,,1,Brown,,,2,2,1,1,2,1,0,Selangor,0d20efa95,5,3
Dog,Cutie,60,Shih Tzu,,2,Brown,White,,2,1,1,1,3,1,0,Selangor,349fe9b9b,1,1
Cat,Kogi,14,Domestic Medium Hair,,2,Black,Brown,White,2,2,2,2,2,1,0,Negeri Sembilan,4a6dc2b1b,2,4
Cat,Tinker,6,Domestic Short Hair,Tabby,1,Brown,,,2,1,2,1,1,1,0,Selangor,cb8d79ada,2,3
Dog,Emma,8,Mixed Breed,Mixed Breed,2,Gray,,,2,1,1,1,1,1,0,Selangor,74b73209e,4,3
Dog,Rozy,5,Mixed Breed,,2,Cream,,,2,2,1,1,1,1,0,Selangor,106128c56,4,3
Cat,Survivor,3,Domestic Short Hair,,1,Brown,Golden,,2,1,1,1,2,1,10,Selangor,b2d35633c,8,3
Dog,Rocky,24,Rottweiler,,1,Black,Brown,,3,1,1,1,2,1,0,Kuala Lumpur,20e75472d,3,1
Cat,Buttercup,2,Domestic Medium Hair,Domestic Medium Hair,1,Yellow,,,1,2,2,1,2,1,0,Selangor,65dd20146,5,0
Cat,Meow,3,Domestic Short Hair,Tabby,1,Black,Brown,,1,1,2,2,1,1,0,Selangor,7ef8c54ee,3,1
Dog,Romeo & Roscoe,2,Labrador Retriever,Mixed Breed,2,Black,Golden,Cream,3,2,1,1,2,1,0,Selangor,a21b6c40a,19,3
Cat,Ratty,60,Domestic Short Hair,,1,Brown,Cream,White,1,1,1,1,1,1,0,Kuala Lumpur,14ee9a2bb,3,2
Dog,Brian,1,Mixed Breed,,1,Brown,White,,2,1,1,1,2,1,0,Selangor,5fcd44bf9,10,3
Cat,Velvet,9,Bombay,,2,Black,,,1,1,2,1,1,1,0,Selangor,faa9b9b84,1,3
Cat,KyKy,6,Domestic Short Hair,Tabby,2,Gray,White,,1,1,2,2,1,1,0,Selangor,9f3fe015b,1,0
Dog,BW3,1,Mixed Breed,Mixed Breed,1,Brown,White,,2,2,2,1,2,1,0,Selangor,b714e611f,4,1
Dog,,1,Mixed Breed,,1,Black,,,2,1,2,2,2,1,50,Selangor,e16882f44,6,2
Dog,Pi Pi,5,Mixed Breed,,2,Cream,,,2,1,1,1,1,1,0,Kuala Lumpur,887b5144a,4,4
Dog,,3,Mixed Breed,Spitz,1,Golden,Cream,White,2,1,1,1,2,1,0,Kuala Lumpur,923a7163c,3,2
Cat,WaKaKa,3,Domestic Short Hair,Domestic Short Hair,1,Black,Gray,,2,1,1,1,2,1,50,Kuala Lumpur,c50a42095,1,4
Dog,Sheela Girl,4,Belgian Shepherd Malinois,Mixed Breed,2,Black,Brown,,2,2,1,1,3,1,0,Selangor,52d336af0,3,1
Dog,Ducky -Welsh Corgi Mix For Adoption,36,Mixed Breed,Welsh Corgi,1,Brown,Cream,,1,3,1,1,1,1,150,Selangor,5cfd4e3bb,13,2
Cat,Nicole,5,Domestic Short Hair,,2,Black,White,,1,1,1,1,3,1,0,Johor,2040d593c,2,3
Dog,Eline,24,Spitz,Mixed Breed,2,Black,Brown,White,2,2,1,1,1,1,0,Selangor,840fbaeba,3,3
Cat,Ginger Boy,2,Domestic Short Hair,,1,Golden,,,2,1,2,2,2,1,50,Selangor,08f8df31d,4,1
Dog,Xiao Hei ï¼å°é»ï¼,2,Mixed Breed,,1,Black,,,1,2,3,3,3,1,0,Selangor,5c89ffa58,4,2
Dog,SUZIE,2,Mixed Breed,,2,Brown,,,2,1,1,1,2,1,0,Selangor,6231ed9b3,13,3
Cat,Latte,6,Domestic Short Hair,,1,Golden,White,,1,1,2,2,2,1,0,Selangor,0a20eaed8,1,2
Cat,Olsen The Cheras,4,Domestic Short Hair,,1,Golden,White,,2,1,2,1,2,1,30,Selangor,af9eac2be,1,1
Dog,MICHEAL,5,Mixed Breed,Mixed Breed,1,White,,,2,1,2,2,2,1,0,Selangor,00bfa5da9,2,4
Dog,Sami (long Hair Daushund),72,Dachshund,,2,Golden,,,1,3,1,1,1,1,500,Kuala Lumpur,4cfd979dc,2,2
Dog,Mazda,4,Mixed Breed,,2,Brown,,,2,1,3,3,2,2,0,Johor,9951dff79,4,4
Dog,Zee1,2,Mixed Breed,Mixed Breed,1,Black,Brown,Yellow,2,2,2,2,2,1,0,Selangor,3ed60e624,5,2
Dog,Keesha,5,Mixed Breed,,2,Black,,,1,1,2,2,2,1,0,Selangor,f04c098ed,5,4
Dog,No Name,2,Mixed Breed,Mixed Breed,2,Black,,,2,1,1,1,3,1,0,Kuala Lumpur,04a555b91,2,4
Dog,Mama Brown,36,Mixed Breed,,2,Black,Brown,Cream,2,1,2,1,1,1,0,Selangor,71e96f977,3,4
Cat,Calico,1,Calico,,2,Black,Brown,White,1,1,2,2,2,1,0,Selangor,16e922149,7,4
Cat,Tommee,3,Domestic Short Hair,,2,Black,White,,2,1,2,1,1,1,0,Selangor,c8519aacb,5,1
Cat,,1,Domestic Short Hair,,1,Black,Brown,,1,1,3,3,3,2,0,Kuala Lumpur,b558d016b,4,2
Dog,Golden Retriever (Mac),84,Golden Retriever,,1,Golden,,,3,3,1,1,1,1,0,Kuala Lumpur,1c9a2baf6,1,1
Dog,,2,Mixed Breed,,2,Cream,,,2,1,3,3,2,1,0,Kuala Lumpur,903a75804,1,3
Dog,Angela,2,Mixed Breed,,2,Cream,White,,2,2,1,1,2,1,80,Pulau Pinang,b42873eb7,1,4
Cat,,9,Domestic Short Hair,,2,Gray,,,2,1,3,3,3,1,0,Kuala Lumpur,b8fda5b3b,3,4
Dog,BrownieBoy!,18,Mixed Breed,,1,Brown,,,2,1,1,1,2,1,0,Kuala Lumpur,e3acd4da3,6,3
Cat,COMOT,24,Domestic Medium Hair,,2,Black,Yellow,White,2,2,1,1,1,1,0,Kuala Lumpur,79ace4e40,1,4
Cat,Smokey 2.0,20,Domestic Short Hair,Siamese,2,Brown,Cream,White,1,1,2,1,1,1,30,Selangor,a80687cf1,3,4
Dog,,2,Mixed Breed,,2,Brown,,,2,2,2,2,2,1,0,Kuala Lumpur,410707dda,1,1
Dog,Apple,12,Shih Tzu,,2,Cream,,,1,3,1,1,1,1,0,Selangor,c5c51218f,2,2
Cat,Smurf,1,Oriental Short Hair,,2,Gray,White,,2,1,2,2,2,1,0,Selangor,cbbf3acfc,1,2
Cat,Toby,21,Domestic Long Hair,,1,Cream,,,2,3,1,1,2,1,0,Selangor,bce639e60,3,4
Dog,Henna,5,Mixed Breed,,2,Black,,,2,2,1,1,1,1,0,Selangor,4cc05c35d,8,4
Dog,Shihtzu Female Adult,39,Shih Tzu,,2,Brown,Golden,White,2,3,1,1,2,1,250,Kuala Lumpur,3bf71f7b1,2,1
Cat,Dodo,4,Domestic Medium Hair,,1,Yellow,,,2,2,2,1,2,1,100,Johor,840949648,8,4
Dog,R6,1,Mixed Breed,Mixed Breed,1,Brown,,,2,2,2,1,2,1,0,Selangor,427755203,1,2
Dog,Fei Fei ï¼Mayaï¼,4,Mixed Breed,Mixed Breed,2,Brown,,,2,2,1,1,2,1,0,Selangor,93692767b,4,3
Dog,Audrey,2,Mixed Breed,,2,Black,Brown,,2,1,3,3,2,1,0,Selangor,971c160c7,2,2
Dog,Dino,2,Terrier,Mixed Breed,1,Black,Brown,,2,1,3,3,2,1,0,Selangor,c160e581a,4,2
Dog,Brownie,8,Mixed Breed,,1,Brown,,,3,1,3,3,3,2,0,Kuala Lumpur,f0a7a4dfb,1,2
Dog,Juno,2,Mixed Breed,,1,Brown,,,2,1,2,2,2,1,0,Selangor,e6151d695,1,2
Dog,Husky,24,Husky,Husky,2,Black,White,,3,2,1,1,2,1,0,Selangor,97c58d897,2,1
Cat,Leia The Kitten,3,Domestic Medium Hair,Domestic Short Hair,2,Black,Golden,White,2,1,2,2,2,1,0,Selangor,84222fa53,2,2
Cat,Princess,3,Maine Coon,Persian,2,Brown,Golden,,1,2,2,1,2,1,100,Kuala Lumpur,87b753139,5,2
Cat,,3,Domestic Short Hair,,2,Black,Yellow,Gray,2,1,2,2,2,1,50,Kuala Lumpur,39a784870,4,2
Cat,Kitty,3,Domestic Short Hair,,2,Yellow,,,1,1,2,2,2,1,0,Kuala Lumpur,156ab0f97,7,0
Dog,Chewy,12,Pekingese,Mixed Breed,2,Black,Brown,Golden,1,2,3,1,1,1,0,Selangor,6ada9811e,1,1
Dog,Gingeer (Urgent),16,Mixed Breed,,1,Cream,,,2,1,1,1,1,1,0,Selangor,ea1318971,4,4
Dog,IV,4,Mixed Breed,Mixed Breed,2,Black,Brown,,2,2,1,1,2,1,150,Selangor,acdf99f98,1,4
Dog,Male Pup 2 In Kulim,1,Mixed Breed,,1,Brown,,,2,1,2,1,2,1,0,Kedah,dc1b809db,2,3
Cat,Little Stacey,3,Tabby,Siamese,2,Brown,Cream,White,2,1,2,1,2,1,0,Selangor,a7a94dd33,5,1
Dog,Snowie-,35,Golden Retriever,Labrador Retriever,2,Golden,,,2,2,2,1,1,1,50,Johor,a8cfbf446,2,2
Dog,Dodo,2,Mixed Breed,,1,Brown,White,,1,1,1,1,2,1,0,Selangor,6ebcc7756,6,1
Cat,Bai Bai,2,Siamese,Domestic Medium Hair,1,White,,,1,2,2,1,2,2,0,Selangor,53a451386,5,1
Cat,,2,Domestic Medium Hair,,1,Black,Cream,Gray,3,2,1,1,1,1,0,Selangor,ee3543995,1,4
Dog,Simba,4,Mixed Breed,,1,Black,Brown,Golden,1,2,1,1,2,1,100,Kuala Lumpur,5e54f4e06,4,4
Cat,Ginger,2,Domestic Short Hair,,2,Brown,White,,1,1,2,2,2,1,50,Selangor,9ce816de6,1,1
Cat,Lilo,2,Domestic Short Hair,,2,Black,White,,1,1,2,2,2,1,0,Kuala Lumpur,cd067a495,1,3
Dog,Pollux,18,Mixed Breed,,1,Brown,White,,2,1,3,3,3,1,0,Selangor,a631eba2c,4,1
Dog,Rufus,36,Labrador Retriever,,1,Brown,Golden,,3,1,1,1,2,1,0,Selangor,91697ee90,3,1
Dog,Girlie,2,Labrador Retriever,Mixed Breed,2,Black,White,,3,1,2,2,2,1,0,Kedah,182faa94d,16,3
Dog,Goldie (Goldy),41,Terrier,Poodle,2,Golden,,,1,2,2,1,3,1,25,Perak,7a5091ca2,7,2
Dog,Whitsy,4,Mixed Breed,,1,White,,,2,1,1,1,2,1,0,Kuala Lumpur,fe790ba60,1,4
Dog,Beauty,2,Mixed Breed,,2,Black,White,,2,2,2,2,2,2,150,Selangor,bd7f07424,2,4
Cat,Grey Kitten,3,Domestic Short Hair,,2,Gray,White,,1,1,2,1,2,1,0,Selangor,08e703dfc,3,3
Cat,Little,2,Domestic Medium Hair,,1,Cream,White,,2,2,2,2,2,1,0,Kuala Lumpur,7fea70079,5,2
Dog,Shero,1,Mixed Breed,Mixed Breed,2,Brown,,,2,2,2,1,2,1,150,Selangor,8cb067b2f,14,3
Dog,Blackie,48,Mixed Breed,,1,Black,Brown,,3,1,3,3,2,2,0,Selangor,81f1d4d5c,2,1
Dog,Krysta,2,Mixed Breed,,2,Black,Brown,White,2,2,1,2,2,1,40,Pulau Pinang,aa2a3d9c7,1,2
Cat,Mo,7,Siamese,Persian,2,Black,Golden,Gray,2,2,2,2,2,1,0,Selangor,d7d371a3d,3,4
Dog,Qi Qi,1,Mixed Breed,,2,Black,Brown,,2,1,2,2,2,1,20,Pulau Pinang,c14ddf8a0,1,1
Cat,"Abyssinian LONG Hair Mix, 2 Month Female",2,Abyssinian,Domestic Long Hair,2,Black,Gray,White,2,3,2,2,2,1,0,Kuala Lumpur,45408f88d,1,3
Dog,Bobo,2,Mixed Breed,,1,Golden,White,,2,1,2,2,2,1,0,Selangor,9351d5173,2,1
Cat,,2,Domestic Short Hair,,2,Brown,,,1,1,2,2,2,1,0,Selangor,ec2b6c036,1,4
Dog,Coco,24,Mixed Breed,,2,Brown,Cream,,2,3,1,1,1,1,390,Selangor,01bcfcde8,4,2
Dog,PEARL,1,Mixed Breed,,2,Cream,,,2,1,2,2,2,1,0,Selangor,fbcea110f,1,1
Cat,Orange Baby Boy,1,Domestic Short Hair,,1,Golden,Cream,,2,1,2,1,2,1,50,Selangor,5ddfaab43,5,1
Dog,Taeya,5,Mixed Breed,Mixed Breed,2,Brown,White,,2,1,1,1,1,1,0,Kuala Lumpur,1f7c7c248,1,4
Cat,Jagger,36,Domestic Short Hair,,1,Black,Brown,White,3,1,1,1,1,1,100,Kuala Lumpur,90bcfd0e4,1,4
Dog,Muffy,4,Terrier,Mixed Breed,2,Black,Brown,White,2,2,1,1,1,1,0,Kuala Lumpur,6c692e208,8,3
Dog,Bobo,48,Chihuahua,,2,Black,,,1,1,3,3,2,1,0,Selangor,88fa13291,4,1
Dog,Rain,12,Mixed Breed,,2,Black,White,,2,3,3,3,3,2,0,Selangor,fc7b01af6,3,4
Cat,Smudge,2,Tortoiseshell,Tuxedo,2,Black,Brown,Yellow,1,1,2,2,2,1,0,Kuala Lumpur,34221a4f8,4,1
Dog,Brownie,24,Labrador Retriever,Mixed Breed,2,Golden,Cream,,2,1,1,1,1,1,0,Selangor,cd89328a8,1,3
Dog,Ricky,36,Terrier,,1,White,,,3,3,1,1,1,1,300,Selangor,d583d44d2,4,4
Dog,Xiao Hei,24,Mixed Breed,,2,Black,,,2,2,1,1,2,1,0,Kuala Lumpur,2566ab3a5,2,3
Dog,Pepper,96,Schnauzer,,1,Gray,,,1,2,1,1,2,1,0,Selangor,1c59513dd,1,2
Dog,Zack,9,Mixed Breed,,1,Brown,,,2,2,1,1,1,1,0,Kedah,3099254c2,5,3
Dog,W5,1,Mixed Breed,Mixed Breed,1,White,,,2,2,1,1,2,1,0,Selangor,100aed9a3,2,3
Dog,Houdini,5,Mixed Breed,,1,Black,White,,2,1,1,1,2,1,0,Selangor,24be8e826,1,2
Dog,Short Toe,3,Dachshund,Beagle,2,Black,Brown,White,2,1,2,2,2,1,0,Kuala Lumpur,8af959627,7,3
Cat,Sassy,17,Domestic Short Hair,Siamese,2,Brown,Cream,,2,1,1,1,1,1,100,Kuala Lumpur,5eacd0a22,5,2
Dog,June,4,Mixed Breed,Mixed Breed,2,Black,Brown,,2,2,1,1,2,1,0,Selangor,5bf976dd7,4,3
Cat,Bubu,4,Domestic Short Hair,Oriental Short Hair,1,Gray,,,1,2,2,2,2,1,0,Kuala Lumpur,d72dafbea,2,4
Cat,,0,Calico,,2,Black,Golden,White,1,2,2,2,2,1,100,Kuala Lumpur,b446053b6,3,1
Cat,Brownie,4,Domestic Medium Hair,,2,Black,Brown,White,2,2,2,1,2,1,0,Pahang,244cca93e,3,3
Dog,Christi,2,Mixed Breed,,2,Brown,,,2,1,2,2,2,1,0,Selangor,ab6c8aca6,1,0
Dog,Pepper,2,Mixed Breed,,2,Black,,,2,1,1,1,2,1,0,Selangor,4c3a2c536,5,4
Dog,4 Months Male Puppy,4,Mixed Breed,Mixed Breed,1,Black,Brown,White,2,1,2,1,2,1,0,Pulau Pinang,a2cd5b78a,2,4
Dog,Meeko,2,Mixed Breed,,2,Black,Brown,,2,2,1,1,2,1,0,Kuala Lumpur,9dca0bf20,14,3
Dog,Bruno,2,Mixed Breed,Mixed Breed,1,Black,Brown,,2,2,1,1,2,1,0,Selangor,a8df693c0,5,1
Dog,Luca,24,Doberman Pinscher,,2,Brown,,,4,1,1,1,1,1,0,Selangor,6fdb43f0b,2,2
Dog,Snoopy,7,Mixed Breed,,1,Brown,White,,2,2,2,2,2,1,0,Selangor,0ac279a25,1,3
Dog,,1,Mixed Breed,,2,Brown,White,,2,1,1,1,2,1,0,Selangor,8ef276c3b,1,3
Dog,Tony,24,Mixed Breed,,1,Brown,White,,2,2,1,1,1,2,0,Kuala Lumpur,21cc6a743,5,3
Dog,Asher,13,Mixed Breed,Beagle,2,Black,Brown,White,2,1,1,1,1,1,0,Pulau Pinang,0c9133a83,5,1
Cat,Licorice,36,Domestic Long Hair,,1,Black,Gray,,3,3,2,2,1,1,0,Selangor,c9e86cf3c,8,3
Cat,Charlotte,36,Domestic Medium Hair,,2,Black,Golden,White,2,2,1,1,1,1,0,Selangor,d7d0b2194,5,4
Cat,Kembang,7,Domestic Long Hair,,2,Black,Brown,White,2,3,3,3,2,1,0,Selangor,68eacf03e,3,2
Dog,Yogurt,48,Terrier,,2,Brown,Yellow,White,2,3,2,3,3,1,0,Kuala Lumpur,af005c575,3,3
Cat,Kitten RA10,3,Domestic Short Hair,,2,Black,Gray,,2,1,1,1,2,1,0,Kuala Lumpur,e0e604fc2,3,1
Dog,Notti,1,Mixed Breed,Golden Retriever,1,Black,,,3,2,1,2,2,1,250,Johor,85a0bad4f,2,2
Dog,Rooney,10,Doberman Pinscher,Mixed Breed,1,Black,Brown,,3,2,1,1,1,1,0,Selangor,8d76a1b7f,6,3
Dog,German Shepherd Mix - Great Watchdog,9,German Shepherd Dog,Mixed Breed,2,Brown,,,2,1,1,1,2,1,0,Selangor,2a9a33d29,7,2
Dog,å°é»  Xiao Hei,1,Mixed Breed,,1,Black,,,2,1,2,1,2,1,0,Kuala Lumpur,6d994c50c,4,2
Cat,Jingles,8,Domestic Medium Hair,,2,Cream,Gray,White,2,2,3,3,3,1,0,Selangor,9a447e958,1,4
Dog,Acha,12,Mixed Breed,,1,Black,,,2,2,3,1,3,1,0,Kuala Lumpur,c6d7271e8,1,4
Cat,Schmoopy,4,Domestic Short Hair,,2,Black,Brown,,2,1,1,1,2,1,0,Selangor,679dad3c6,6,3
Dog,Olive,1,Mixed Breed,,2,Black,Brown,,2,1,3,3,2,1,0,Selangor,99a994cb1,2,3
Dog,F8,1,Mixed Breed,Mixed Breed,2,Black,Brown,,2,2,2,2,2,1,0,Selangor,2a06a5244,1,3
Cat,Sam,2,Domestic Short Hair,,2,Black,Brown,Cream,1,1,2,2,2,1,0,Kuala Lumpur,fc5f63812,5,2
Dog,Roxie,1,Mixed Breed,,2,Black,White,,2,2,2,2,2,1,0,Selangor,8773f250c,9,2
Dog,Sonny,36,Spitz,Mixed Breed,1,Cream,White,,1,2,1,1,1,1,0,Selangor,82ea3883e,9,4
Dog,Mixed Breed Rottweiler Boy,3,Mixed Breed,Rottweiler,1,Black,Brown,,2,1,2,2,2,1,0,Kuala Lumpur,04a5f717a,2,2
Dog,Gucci,2,Mixed Breed,,2,Black,Brown,White,2,1,3,1,2,1,0,Kuala Lumpur,884b9a6ec,2,2
Dog,Benji,2,Mixed Breed,,1,Black,White,,2,2,1,1,2,1,0,Selangor,115a4b208,2,3
Cat,"Beautiful Blue-Eyed ""Tiger"" Kitten",1,Oriental Short Hair,,1,Golden,White,,1,1,2,2,2,1,0,Kuala Lumpur,f594a2e18,1,2
Dog,Cotton,24,Terrier,Maltese,2,White,,,2,2,3,3,3,1,0,Selangor,302eb3771,10,3
Cat,Brown Tabby Kitten Looking For Home,5,Domestic Short Hair,,1,Brown,Golden,Yellow,2,1,2,2,2,1,0,Selangor,99defcb66,6,1
Cat,â¥ Bagheerah â¥ (Extremely Loving!),12,Domestic Short Hair,Bombay,1,Black,Brown,,2,1,1,1,1,1,0,Selangor,f3629735d,17,3
Dog,NT-Female Puppy-07,1,Mixed Breed,,2,Black,Brown,,2,2,2,2,2,1,0,Pulau Pinang,07102e682,2,3
Dog,Cutie,2,Mixed Breed,,1,Brown,White,,2,1,2,2,2,1,0,Selangor,516fcfdf9,1,1
Cat,Jack Jack,2,Domestic Long Hair,,1,Black,White,,1,1,2,2,2,1,0,Kuala Lumpur,4b1f93aac,3,2
Dog,M6,2,Mixed Breed,Mixed Breed,2,Cream,,,2,2,2,1,2,1,0,Selangor,a77b63ee1,8,3
Cat,,2,Calico,,2,Black,Brown,Golden,1,1,2,2,2,1,0,Kuala Lumpur,219444cb8,5,1
Cat,Levi,6,Persian,Domestic Medium Hair,1,Gray,White,,2,2,1,1,2,1,200,Selangor,9e11a3158,5,2
Cat,Cougar,2,Bengal,Tabby,1,Golden,Yellow,White,2,1,2,1,2,1,0,Selangor,f9f914ed3,3,2
Dog,SNOW,24,Mixed Breed,,2,Brown,White,,2,1,1,1,1,1,0,Selangor,9449dcc18,2,3
Dog,Honey,4,Mixed Breed,,2,Black,Brown,,2,1,1,1,1,1,0,Selangor,1eeb50e8f,5,4
Dog,Tootie,5,Labrador Retriever,Mixed Breed,1,Cream,,,2,1,1,1,2,1,0,Selangor,be376ea01,1,1
Dog,Button,84,Jack Russell Terrier,,2,Brown,White,,2,1,1,1,1,1,0,Kuala Lumpur,fc43d7ddb,1,3
Dog,Panda,12,Mixed Breed,,1,Black,Brown,White,2,2,1,1,1,1,0,Selangor,411bba4e8,6,3
Cat,KAKAK,2,Domestic Medium Hair,,2,Black,Brown,Yellow,2,1,2,1,3,1,0,Selangor,dd4196a55,5,2
Cat,Burmish Kitten,2,Burmese,Siamese,2,Cream,,,2,1,2,1,2,1,150,Selangor,fac4ca24b,4,1
Dog,JENIFFER,1,Mixed Breed,Mixed Breed,2,Brown,,,2,1,2,2,1,1,0,Selangor,bdb5b7ecb,3,1
Cat,Baby,3,Domestic Medium Hair,,1,Golden,White,,2,2,2,1,2,1,0,Selangor,57aa560b5,3,4
Cat,Bluey,4,Domestic Short Hair,Domestic Short Hair,1,Golden,,,2,1,1,1,2,1,0,Pulau Pinang,1c8aa65f6,4,3
Cat,Black Cat,1,Domestic Medium Hair,,2,Black,,,1,2,2,2,2,1,0,Selangor,a206ce13b,1,1
Dog,Toothless,2,Mixed Breed,,2,Black,Brown,,2,2,1,1,2,1,50,Selangor,e7fae9937,2,3
Dog,Blackie,2,Mixed Breed,German Shepherd Dog,2,Black,Brown,,2,1,3,3,3,1,10,Selangor,f8fb0aa55,2,2
Cat,Dot Dot,3,Domestic Short Hair,,2,White,,,1,1,2,2,2,1,0,Pulau Pinang,02eb29707,2,3
Dog,Ginny,1,Mixed Breed,Mixed Breed,2,Black,Brown,,2,1,2,2,2,1,0,Negeri Sembilan,672e9e752,1,3
Dog,Einstein,12,German Shepherd Dog,Mixed Breed,1,Brown,,,2,2,3,3,2,1,0,Selangor,e6ff21b7e,1,2
Cat,Mew Mew,12,Domestic Short Hair,Domestic Short Hair,1,White,,,2,1,2,1,2,1,0,Pulau Pinang,eed6f01c9,2,4
Cat,Sergei,48,Domestic Medium Hair,,1,Brown,White,,2,2,1,1,1,1,0,Kuala Lumpur,9bfca7e65,6,3
Dog,Marley,2,Mixed Breed,,1,Brown,,,2,2,1,1,2,1,0,Selangor,548351895,1,2
Dog,Woofy,36,Mixed Breed,,2,Brown,Cream,,3,1,2,2,1,1,0,Selangor,fcae5bea5,2,4
Cat,Pets + Strays: BlueEyeGreenEyeShiro,4,Domestic Medium Hair,,1,Black,Golden,Gray,2,2,2,2,2,1,0,Kuala Lumpur,275ce4c9b,3,3
Cat,Velvet,7,Chartreux,,2,Gray,,,2,1,3,3,3,1,0,Negeri Sembilan,f9878da24,2,2
Dog,Joey,3,Mixed Breed,Mixed Breed,2,Brown,,,2,2,1,1,2,1,0,Selangor,72d68bbd0,1,3
Cat,Tuxedo Boy,3,Domestic Short Hair,,1,Black,White,,2,1,3,1,2,1,0,Kuala Lumpur,1100bff90,5,4
Dog,,2,Mixed Breed,,1,Black,Brown,,2,1,2,2,2,1,0,Kuala Lumpur,c74d9c9f3,5,2
Cat,Kecik,7,Abyssinian,Domestic Short Hair,1,Black,Brown,Golden,1,1,2,1,1,1,0,Johor,09b7cd500,1,3
Cat,Blue,2,Domestic Short Hair,,1,Yellow,,,2,1,2,2,2,1,0,Kuala Lumpur,be5fb246e,1,1
Dog,LuLu,14,Mixed Breed,,2,Brown,,,2,1,2,2,1,1,0,Selangor,1f25222ce,4,4
Dog,Odory,2,Mixed Breed,,2,Yellow,,,1,1,2,1,2,1,0,Selangor,9aa9d63f8,2,1
Cat,Alex,12,Domestic Short Hair,,1,Gray,White,,3,1,1,1,1,1,20,Kuala Lumpur,ae7f59170,5,4
