programa,orden_preferencia,jornada,nota_formacion_previa,nota_admision,moroso,arancel_al_dia,beca,edad_ingreso,desempleo,inflacion,crecimiento_pib,asignaturas_convalidadas,asignaturas_inscritas,evaluaciones_realizadas,asignaturas_aprobadas,promedio_notas,asignaturas_sin_evaluacion,resultado
Administración,2,vespertina,116.0,118.5,0,1,0,23,7.6,2.6,0.32,0,5,6,4,13.0,0,graduado
Enfermería,1,diurna,130.0,131.1,0,1,0,19,12.4,0.5,1.79,0,7,8,7,12.12142857142857,0,graduado
Enfermería veterinaria,1,diurna,150.0,150.3,0,1,1,21,8.9,1.4,3.51,7,11,15,9,14.22222222222222,0,graduado
Gestión de publicidad y marketing,1,diurna,132.0,120.5,0,1,0,19,13.9,-0.3,0.79,0,6,17,4,12.5,0,continua_matriculado
Ingeniería informática,1,diurna,108.0,105.6,0,1,0,20,12.4,0.5,1.79,0,5,7,5,12.166666666666666,0,graduado
Gestión de publicidad y marketing,1,diurna,133.1,125.3,0,1,1,30,12.4,0.5,1.79,0,6,0,0,0.0,0,abandono
Turismo,1,diurna,120.0,131.0,0,1,0,44,12.4,0.5,1.79,0,6,6,6,12.666666666666666,0,graduado
Enfermería,1,diurna,146.0,127.0,0,1,0,19,12.7,3.7,-1.7,0,8,8,7,13.614285714285714,0,graduado
Equinocultura,1,diurna,150.0,150.0,0,1,0,22,16.2,0.3,-0.92,11,18,32,12,12.857142857142858,1,graduado
Equinocultura,1,diurna,160.0,149.2,0,1,0,18,7.6,2.6,0.32,0,5,7,4,14.0,0,graduado
Gestión de publicidad y marketing,1,diurna,125.0,121.5,0,1,1,21,12.7,3.7,-1.7,0,6,8,4,14.75,0,graduado
Enfermería veterinaria,2,diurna,125.0,137.3,0,1,0,18,7.6,2.6,0.32,0,6,0,0,0.0,0,abandono
Gestión de publicidad y marketing,4,diurna,122.0,119.6,0,1,0,18,11.1,0.6,2.02,0,6,8,6,13.625,0,graduado
Diseño de animación y multimedia,1,diurna,138.0,141.5,0,1,0,19,7.6,2.6,0.32,0,0,0,0,0.0,0,graduado
Agronomía,1,diurna,150.0,150.0,0,1,0,21,16.2,0.3,-0.92,0,6,12,4,11.8,0,abandono
Agronomía,1,diurna,140.0,110.0,0,1,0,31,16.2,0.3,-0.92,0,6,8,6,15.125,0,graduado
Turismo,5,diurna,113.0,110.2,0,1,0,21,9.4,-0.8,-3.12,0,6,10,4,11.5,0,abandono
Ingeniería informática,1,diurna,139.0,110.3,1,1,0,24,8.9,1.4,3.51,0,5,12,1,10.0,0,continua_matriculado
Periodismo y comunicación,1,diurna,133.1,120.0,0,1,0,27,9.4,-0.8,-3.12,0,4,8,0,0.0,0,abandono
Administración,5,diurna,118.0,114.2,0,1,0,20,12.4,0.5,1.79,0,5,9,3,10.333333333333334,0,graduado
Ingeniería informática,1,diurna,140.0,140.0,0,1,0,22,10.8,1.4,1.74,0,5,9,0,0.0,0,continua_matriculado
Agronomía,1,diurna,144.0,132.8,0,1,1,19,15.5,2.8,-4.06,0,6,9,4,12.0,2,continua_matriculado
Periodismo y comunicación,1,diurna,125.0,121.5,0,1,0,19,8.9,1.4,3.51,0,6,6,6,13.833333333333334,0,graduado
Diseño de animación y multimedia,1,diurna,131.0,127.2,1,1,0,23,11.1,0.6,2.02,13,17,19,13,12.153846153846152,0,continua_matriculado
Equinocultura,1,diurna,131.0,128.2,0,1,0,18,12.4,0.5,1.79,0,6,7,6,14.0,0,graduado
Periodismo y comunicación,1,diurna,140.0,133.4,0,0,0,29,11.1,0.6,2.02,0,6,8,6,16.5,0,continua_matriculado
Equinocultura,1,diurna,133.1,120.0,0,1,0,29,10.8,1.4,1.74,0,5,11,1,18.0,2,abandono
Agronomía,1,diurna,140.0,140.0,0,1,0,20,16.2,0.3,-0.92,0,6,11,6,11.285714285714286,0,continua_matriculado
Diseño de animación y multimedia,5,diurna,139.0,136.9,0,1,1,19,9.4,-0.8,-3.12,0,0,0,0,0.0,0,graduado
Diseño de animación y multimedia,3,diurna,125.0,117.0,0,1,0,22,10.8,1.4,1.74,0,0,0,0,0.0,0,continua_matriculado
Gestión de publicidad y marketing,2,diurna,117.0,110.7,0,1,0,20,11.1,0.6,2.02,0,6,10,5,14.0,0,continua_matriculado
Equinocultura,1,diurna,150.0,160.0,0,1,0,24,9.4,-0.8,-3.12,0,5,13,4,13.75,1,continua_matriculado
Gestión de publicidad y marketing,1,diurna,95.0,95.0,0,0,0,21,12.7,3.7,-1.7,0,6,9,4,13.25,0,abandono
Administración,1,diurna,150.0,148.8,0,1,1,25,12.7,3.7,-1.7,0,5,7,4,14.25,0,graduado
Administración,1,diurna,120.0,110.0,0,0,0,32,9.4,-0.8,-3.12,0,5,9,0,0.0,1,abandono
Administración,1,vespertina,136.0,133.9,0,0,0,26,7.6,2.6,0.32,8,12,12,8,11.25,0,abandono
Equinocultura,1,diurna,133.0,125.7,0,1,1,18,12.4,0.5,1.79,0,6,7,6,13.5,0,graduado
Turismo,1,diurna,125.0,116.6,0,1,1,19,16.2,0.3,-0.92,0,6,8,5,12.666666666666666,0,graduado
Diseño de comunicación,3,diurna,127.0,141.0,0,1,1,19,12.4,0.5,1.79,0,6,6,6,15.166666666666666,0,graduado
Ingeniería informática,1,diurna,130.0,130.0,0,1,0,27,11.1,0.6,2.02,4,6,6,6,13.166666666666666,0,abandono
Agronomía,1,diurna,130.0,130.0,1,1,0,21,8.9,1.4,3.51,7,12,20,10,11.8,0,continua_matriculado
Ingeniería informática,1,diurna,127.0,115.8,0,1,0,20,13.9,-0.3,0.79,0,5,10,4,11.5,0,continua_matriculado
Diseño de comunicación,1,diurna,140.0,140.0,0,1,0,21,12.4,0.5,1.79,0,6,6,6,14.5,0,graduado
Periodismo y comunicación,5,diurna,125.0,126.1,0,1,0,22,9.4,-0.8,-3.12,0,6,10,5,13.4,0,continua_matriculado
Diseño de animación y multimedia,1,diurna,135.0,137.5,1,0,0,19,12.7,3.7,-1.7,0,0,0,0,0.0,0,graduado
Administración,4,diurna,132.0,120.8,0,1,1,18,11.1,0.6,2.02,0,5,8,4,10.8,0,abandono
Servicio social,2,diurna,110.0,136.5,0,1,0,28,13.9,-0.3,0.79,0,5,6,0,0.0,0,abandono
Agronomía,1,diurna,130.0,122.0,1,0,0,25,15.5,2.8,-4.06,3,10,23,6,11.428571428571429,0,abandono
Agronomía,1,diurna,130.0,130.0,0,1,0,25,15.5,2.8,-4.06,8,14,24,8,12.5,2,abandono
Administración,1,diurna,135.0,126.3,0,1,0,18,8.9,1.4,3.51,0,5,11,2,13.5,0,continua_matriculado
Turismo,1,diurna,133.1,98.0,0,1,0,26,10.8,1.4,1.74,0,6,6,0,0.0,0,abandono
Administración,3,diurna,135.0,121.0,0,1,1,18,13.9,-0.3,0.79,0,5,8,5,12.75,0,graduado
Periodismo y comunicación,1,diurna,128.0,124.2,0,1,0,22,15.5,2.8,-4.06,0,6,17,3,11.333333333333334,3,continua_matriculado
Agronomía,1,diurna,140.0,130.0,0,1,0,25,16.2,0.3,-0.92,0,6,8,0,0.0,0,abandono
Periodismo y comunicación,2,diurna,135.0,136.1,0,1,0,19,8.9,1.4,3.51,0,6,9,5,11.4,0,continua_matriculado
Periodismo y comunicación,2,diurna,131.0,132.8,0,1,0,19,13.9,-0.3,0.79,0,6,7,6,14.428571428571429,0,graduado
Enfermería,1,diurna,131.0,126.3,0,1,0,19,16.2,0.3,-0.92,0,7,9,7,12.492857142857144,0,graduado
Servicio social,1,vespertina,100.0,111.5,0,1,0,45,10.8,1.4,1.74,2,8,10,4,11.5,0,abandono
Administración,1,vespertina,140.0,118.2,0,1,0,52,7.6,2.6,0.32,0,5,7,5,11.2,0,graduado
Administración,1,diurna,124.0,115.6,0,0,0,20,9.4,-0.8,-3.12,0,5,9,3,12.0,1,abandono
Enfermería,1,diurna,130.0,117.8,0,1,0,19,10.8,1.4,1.74,0,8,8,7,15.885714285714286,0,graduado
Enfermería,1,diurna,142.0,127.0,1,0,0,21,12.4,0.5,1.79,0,7,12,4,12.94,0,abandono
Servicio social,1,vespertina,150.0,140.0,0,0,0,35,9.4,-0.8,-3.12,0,6,6,6,14.0,0,graduado
Diseño de animación y multimedia,1,diurna,110.0,106.0,0,1,0,36,7.6,2.6,0.32,0,0,0,0,0.0,0,graduado
Enfermería,1,diurna,110.0,151.0,1,0,0,47,15.5,2.8,-4.06,0,7,7,0,0.0,7,abandono
Administración,1,vespertina,112.0,106.4,0,1,0,22,8.9,1.4,3.51,0,5,0,0,0.0,0,abandono
Administración,1,vespertina,100.0,125.3,0,1,0,41,7.6,2.6,0.32,0,5,8,4,11.25,0,abandono
Ingeniería informática,1,diurna,130.0,130.0,0,1,0,26,10.8,1.4,1.74,0,5,5,0,0.0,0,abandono
Servicio social,1,vespertina,133.1,116.0,0,0,0,51,10.8,1.4,1.74,0,6,13,4,11.25,0,abandono
Administración,2,vespertina,150.0,120.0,0,1,0,43,9.4,-0.8,-3.12,0,5,11,3,10.666666666666666,0,continua_matriculado
Servicio social,2,vespertina,100.0,100.0,0,1,0,41,7.6,2.6,0.32,0,6,9,5,11.8,0,graduado
Administración,2,diurna,130.0,118.5,0,1,0,23,7.6,2.6,0.32,5,10,19,8,11.625,1,graduado
Servicio social,2,diurna,129.0,118.9,0,1,0,22,9.4,-0.8,-3.12,0,6,11,0,0.0,0,abandono
Diseño de comunicación,2,diurna,127.0,119.3,0,1,1,25,12.7,3.7,-1.7,0,6,8,4,10.25,0,abandono
Administración,1,vespertina,140.0,135.8,0,1,0,25,9.4,-0.8,-3.12,14,15,16,15,10.8,0,graduado
Diseño de animación y multimedia,1,diurna,130.0,130.0,0,0,1,22,8.9,1.4,3.51,5,12,15,11,12.545454545454543,0,graduado
Agronomía,1,diurna,133.1,129.8,0,1,0,24,8.9,1.4,3.51,0,7,7,7,13.571428571428571,0,continua_matriculado
Enfermería veterinaria,1,diurna,140.0,150.0,0,1,0,47,16.2,0.3,-0.92,0,6,0,0,0.0,0,abandono
Administración,1,vespertina,133.1,111.9,0,1,0,41,7.6,2.6,0.32,0,5,5,0,0.0,0,abandono
Agronomía,1,diurna,120.0,150.1,0,1,0,43,13.9,-0.3,0.79,0,6,9,6,14.77777777777778,0,graduado
Agronomía,1,diurna,133.1,130.0,0,1,0,29,16.2,0.3,-0.92,0,3,4,0,0.0,0,abandono
Ingeniería informática,2,diurna,120.0,128.0,0,1,0,30,7.6,2.6,0.32,0,2,2,0,0.0,0,abandono
Administración,2,diurna,133.1,102.5,0,0,0,26,12.7,3.7,-1.7,0,4,4,0,0.0,0,abandono
Administración,2,vespertina,133.1,102.5,0,0,0,27,15.5,2.8,-4.06,0,5,10,0,0.0,0,abandono
Gestión de publicidad y marketing,2,diurna,100.0,110.0,0,1,1,36,9.4,-0.8,-3.12,0,5,5,5,11.4,0,graduado
Agronomía,1,diurna,133.1,114.0,0,1,0,29,15.5,2.8,-4.06,3,9,13,6,11.666666666666666,0,abandono
Ingeniería informática,1,diurna,120.0,128.2,0,1,0,35,9.4,-0.8,-3.12,6,10,12,7,11.285714285714286,0,abandono
Periodismo y comunicación,1,diurna,128.0,116.5,0,1,1,18,10.8,1.4,1.74,0,6,12,4,11.5,0,graduado
Administración,1,vespertina,172.0,149.3,0,1,1,24,8.9,1.4,3.51,0,5,5,5,16.0,0,graduado
Periodismo y comunicación,3,diurna,146.0,134.1,0,1,1,18,10.8,1.4,1.74,0,6,6,6,12.5,0,abandono
Ingeniería informática,4,diurna,135.0,126.6,0,1,0,18,7.6,2.6,0.32,0,5,7,4,12.0,0,continua_matriculado
Enfermería veterinaria,1,diurna,160.0,120.0,0,1,0,21,9.4,-0.8,-3.12,0,5,11,0,0.0,2,continua_matriculado
Ingeniería informática,1,diurna,150.0,133.5,0,1,0,21,9.4,-0.8,-3.12,0,5,10,5,13.0,0,graduado
Agronomía,1,diurna,130.0,110.0,0,1,0,32,15.5,2.8,-4.06,8,18,27,13,13.714285714285714,1,graduado
Ingeniería informática,4,diurna,111.0,107.5,0,1,1,22,11.1,0.6,2.02,0,5,9,3,12.333333333333334,0,abandono
Agronomía,1,diurna,130.0,130.0,0,0,0,32,15.5,2.8,-4.06,11,17,31,11,12.727272727272728,4,abandono
Gestión de publicidad y marketing,1,diurna,170.0,111.6,0,1,0,35,9.4,-0.8,-3.12,1,5,5,1,14.0,0,abandono
Administración,3,diurna,133.1,101.0,0,0,0,23,8.9,1.4,3.51,0,5,0,0,0.0,0,abandono
Servicio social,1,vespertina,100.0,108.3,0,1,0,39,7.6,2.6,0.32,0,6,8,5,11.4,0,continua_matriculado
Gestión de publicidad y marketing,1,diurna,120.0,128.2,0,1,0,35,9.4,-0.8,-3.12,0,5,5,0,0.0,0,abandono
Agronomía,1,diurna,110.0,150.0,0,1,0,32,16.2,0.3,-0.92,0,6,8,6,18.875,0,graduado
Educación básica,1,diurna,133.1,142.8,0,1,0,20,7.6,2.6,0.32,0,6,12,0,0.0,0,abandono
Enfermería,1,diurna,120.0,100.0,0,1,0,34,16.2,0.3,-0.92,0,7,15,6,11.333333333333334,0,continua_matriculado
Administración,1,vespertina,150.0,150.0,0,1,0,44,8.9,1.4,3.51,3,7,9,7,13.5,0,abandono
Turismo,1,diurna,133.1,156.5,0,1,0,53,16.2,0.3,-0.92,7,11,12,2,15.0,7,graduado
Ingeniería informática,1,diurna,120.0,98.6,1,0,0,28,12.4,0.5,1.79,0,5,10,0,0.0,0,abandono
Administración,1,vespertina,130.0,130.0,0,1,0,31,12.7,3.7,-1.7,9,9,9,9,14.22222222222222,0,abandono
Diseño de animación y multimedia,1,diurna,130.0,118.1,1,0,0,18,9.4,-0.8,-3.12,0,0,0,0,0.0,0,continua_matriculado
Agronomía,1,diurna,100.0,120.0,1,0,0,44,15.5,2.8,-4.06,2,7,14,4,12.0,2,abandono
Enfermería veterinaria,1,diurna,142.0,127.7,0,1,0,19,12.7,3.7,-1.7,0,5,9,5,12.6,1,graduado
Diseño de animación y multimedia,1,diurna,130.0,130.0,0,1,0,21,8.9,1.4,3.51,6,12,12,12,15.083333333333334,0,continua_matriculado
Ingeniería informática,1,diurna,148.0,147.7,0,1,1,18,9.4,-0.8,-3.12,0,5,5,0,0.0,0,abandono
Agronomía,1,diurna,170.0,170.0,0,1,0,20,16.2,0.3,-0.92,0,6,8,6,14.5,0,graduado
Diseño de comunicación,1,diurna,110.0,110.2,0,1,0,55,11.1,0.6,2.02,0,6,6,6,14.5,0,graduado
Administración,1,diurna,166.0,146.4,0,1,0,27,7.6,2.6,0.32,0,5,12,3,10.0,0,continua_matriculado
Ingeniería informática,2,diurna,135.0,121.0,0,1,0,19,12.4,0.5,1.79,0,5,0,0,0.0,0,abandono
Administración,1,diurna,133.0,129.9,0,1,0,18,12.4,0.5,1.79,0,5,5,5,11.6,0,graduado
Periodismo y comunicación,1,diurna,133.1,132.0,0,1,0,43,15.5,2.8,-4.06,0,6,10,4,11.75,0,abandono
Turismo,3,diurna,121.0,125.9,0,1,0,18,13.9,-0.3,0.79,0,6,0,0,0.0,0,abandono
Diseño de animación y multimedia,1,diurna,159.0,165.7,0,1,0,18,9.4,-0.8,-3.12,0,0,0,0,0.0,0,abandono
Turismo,5,diurna,130.0,122.7,1,1,1,20,8.9,1.4,3.51,0,6,7,0,0.0,0,abandono
Administración,1,vespertina,121.0,141.4,1,0,0,29,10.8,1.4,1.74,0,5,7,4,11.25,0,abandono
Equinocultura,1,diurna,133.1,156.4,1,1,0,44,13.9,-0.3,0.79,0,6,9,5,11.571428571428571,0,abandono
Ingeniería informática,1,diurna,146.0,148.5,0,1,0,18,10.8,1.4,1.74,0,5,7,4,10.0,0,continua_matriculado
Agronomía,1,diurna,140.0,140.0,0,1,1,20,15.5,2.8,-4.06,0,6,11,5,13.833333333333334,0,continua_matriculado
Diseño de comunicación,1,diurna,125.0,131.7,0,1,0,20,12.4,0.5,1.79,3,6,6,4,12.75,0,abandono
Administración,2,diurna,120.0,104.7,0,1,0,36,10.8,1.4,1.74,0,4,4,0,0.0,0,abandono
Equinocultura,1,diurna,150.0,150.0,0,1,0,19,13.9,-0.3,0.79,1,6,13,5,11.6,0,continua_matriculado
Enfermería veterinaria,1,diurna,110.0,110.0,0,0,0,29,12.7,3.7,-1.7,0,5,5,0,0.0,0,abandono
Gestión de publicidad y marketing,1,diurna,120.0,129.1,0,1,0,18,10.8,1.4,1.74,0,6,6,4,11.25,0,abandono
Agronomía,1,diurna,133.1,120.0,0,0,0,24,13.9,-0.3,0.79,0,6,0,0,0.0,0,abandono
Periodismo y comunicación,1,diurna,133.1,127.0,0,1,0,20,15.5,2.8,-4.06,0,6,6,6,14.333333333333334,0,graduado
Servicio social,1,vespertina,133.1,151.5,1,0,0,45,16.2,0.3,-0.92,0,6,7,0,0.0,0,abandono
Enfermería,2,diurna,130.0,126.8,0,1,1,28,7.6,2.6,0.32,18,23,23,20,13.5,3,graduado
Turismo,1,diurna,160.0,140.8,0,1,0,23,7.6,2.6,0.32,0,6,8,6,12.666666666666666,0,continua_matriculado
Enfermería,1,diurna,128.0,125.6,0,1,0,18,12.4,0.5,1.79,0,7,7,7,12.444285714285714,0,graduado
Administración,2,diurna,140.0,127.8,0,1,0,23,9.4,-0.8,-3.12,0,5,7,3,10.666666666666666,1,abandono
Diseño de animación y multimedia,1,diurna,120.0,120.0,0,1,0,22,7.6,2.6,0.32,0,0,0,0,0.0,0,continua_matriculado
Diseño de comunicación,1,diurna,140.0,131.3,0,1,1,22,12.4,0.5,1.79,1,6,6,6,12.666666666666666,0,graduado
Administración,1,vespertina,120.0,155.7,0,1,0,33,10.8,1.4,1.74,0,5,5,5,13.2,0,graduado
Agronomía,1,diurna,130.0,128.5,0,1,0,21,8.9,1.4,3.51,7,12,20,10,12.7,0,graduado
Administración,1,diurna,100.0,170.0,0,1,0,45,15.5,2.8,-4.06,0,5,6,5,14.833333333333334,0,graduado
Agronomía,1,diurna,133.1,100.0,0,0,0,44,15.5,2.8,-4.06,4,10,10,4,11.5,0,abandono
Gestión de publicidad y marketing,1,diurna,110.0,107.2,0,1,0,42,12.7,3.7,-1.7,0,6,0,0,0.0,0,abandono
Administración,1,diurna,147.0,139.3,0,1,0,20,12.4,0.5,1.79,0,5,0,0,0.0,0,abandono
Administración,6,diurna,133.0,123.2,0,1,0,20,9.4,-0.8,-3.12,0,5,7,3,12.666666666666666,1,continua_matriculado
Turismo,2,diurna,137.0,122.3,0,1,1,20,8.9,1.4,3.51,0,6,7,6,14.714285714285714,0,graduado
Periodismo y comunicación,2,diurna,124.0,127.9,0,1,0,20,9.4,-0.8,-3.12,0,6,11,3,13.666666666666666,0,continua_matriculado
Administración,2,diurna,128.0,120.3,0,1,0,19,8.9,1.4,3.51,0,5,9,5,10.8,0,continua_matriculado
Servicio social,1,vespertina,120.0,128.5,1,0,0,26,12.4,0.5,1.79,2,8,13,4,10.5,0,abandono
Agronomía,1,diurna,133.1,150.0,0,1,0,31,13.9,-0.3,0.79,0,6,10,6,15.0,0,graduado
Periodismo y comunicación,1,diurna,142.0,136.1,1,1,1,19,16.2,0.3,-0.92,0,6,6,6,12.666666666666666,0,graduado
Periodismo y comunicación,1,diurna,100.0,128.0,0,1,0,28,7.6,2.6,0.32,0,6,7,6,13.166666666666666,0,graduado
Diseño de animación y multimedia,1,diurna,149.0,158.1,0,1,1,20,10.8,1.4,1.74,0,0,0,0,0.0,0,graduado
Servicio social,2,vespertina,110.0,108.7,0,1,0,43,9.4,-0.8,-3.12,0,6,6,6,13.0,0,graduado
Diseño de animación y multimedia,1,diurna,133.1,110.0,0,1,1,25,15.5,2.8,-4.06,0,0,0,0,0.0,0,abandono
Servicio social,1,diurna,133.1,120.0,1,1,0,40,16.2,0.3,-0.92,0,6,13,2,10.0,0,abandono
Enfermería veterinaria,1,diurna,150.0,150.0,0,1,0,20,12.4,0.5,1.79,2,6,7,6,13.333333333333334,0,graduado
Servicio social,1,vespertina,133.1,113.0,0,1,0,46,11.1,0.6,2.02,0,6,13,3,12.333333333333334,0,graduado
Tecnologías de producción de biocombustibles,1,diurna,121.0,118.6,0,1,0,26,8.9,1.4,3.51,14,21,23,20,13.181818181818182,0,graduado
Enfermería,1,diurna,133.1,148.8,0,1,1,34,12.4,0.5,1.79,0,7,7,6,12.513333333333334,0,graduado
Educación básica,3,diurna,122.0,120.3,0,1,0,19,10.8,1.4,1.74,0,6,0,0,0.0,0,abandono
Enfermería,6,diurna,143.0,127.0,0,1,1,18,12.7,3.7,-1.7,0,8,8,7,13.585714285714284,0,graduado
Higiene oral,1,diurna,123.0,113.8,0,1,0,18,12.7,3.7,-1.7,0,7,9,7,11.155555555555557,0,graduado
Servicio social,1,vespertina,120.0,108.0,0,1,1,37,13.9,-0.3,0.79,1,7,9,6,11.857142857142858,0,graduado
Diseño de animación y multimedia,1,diurna,114.0,129.1,0,1,1,23,9.4,-0.8,-3.12,0,0,0,0,0.0,0,graduado
Diseño de comunicación,1,diurna,114.0,135.9,0,1,0,26,15.5,2.8,-4.06,9,14,14,14,14.0,0,graduado
Periodismo y comunicación,2,diurna,154.4,154.4,0,0,0,18,10.8,1.4,1.74,0,6,8,5,12.0,0,abandono
Enfermería,1,diurna,190.0,190.0,0,1,0,18,12.4,0.5,1.79,0,7,15,4,11.575,0,continua_matriculado
Enfermería,4,diurna,136.0,132.5,0,1,0,19,11.1,0.6,2.02,0,7,8,7,13.198571428571428,0,graduado
Enfermería veterinaria,2,diurna,163.3,163.3,0,1,0,18,12.4,0.5,1.79,0,6,10,6,13.5,0,graduado
Gestión de publicidad y marketing,1,diurna,126.0,122.5,0,1,0,19,8.9,1.4,3.51,0,6,6,6,13.333333333333334,0,abandono
Ingeniería informática,4,diurna,122.0,121.0,0,1,0,20,8.9,1.4,3.51,0,5,10,4,14.25,0,continua_matriculado
Diseño de comunicación,1,diurna,137.0,131.8,0,1,1,22,9.4,-0.8,-3.12,0,6,7,6,12.166666666666666,0,graduado
Enfermería,3,diurna,139.0,135.0,0,1,1,18,12.7,3.7,-1.7,0,8,8,7,12.214285714285714,0,graduado
Turismo,1,diurna,142.0,141.7,0,1,1,18,13.9,-0.3,0.79,0,6,8,6,12.666666666666666,0,graduado
Periodismo y comunicación,3,diurna,133.1,131.3,0,1,1,18,8.9,1.4,3.51,0,6,7,6,12.285714285714286,0,graduado
Turismo,6,diurna,126.0,123.9,0,1,1,18,12.4,0.5,1.79,0,6,7,6,13.0,0,graduado
Turismo,2,diurna,131.0,126.1,0,1,0,18,8.9,1.4,3.51,0,6,8,6,12.142857142857142,0,graduado
Enfermería,6,diurna,131.0,126.5,0,1,1,19,11.1,0.6,2.02,0,7,8,7,13.875714285714285,0,graduado
Educación básica,1,diurna,108.0,107.3,0,1,0,20,15.5,2.8,-4.06,0,6,0,0,0.0,0,abandono
Servicio social,4,diurna,133.1,95.0,0,1,1,19,15.5,2.8,-4.06,0,6,12,6,11.666666666666666,0,abandono
Enfermería veterinaria,2,diurna,122.0,116.1,0,1,0,18,15.5,2.8,-4.06,0,6,13,6,13.153846153846152,0,graduado
Diseño de comunicación,4,diurna,143.0,134.6,0,1,1,18,12.4,0.5,1.79,0,6,6,6,14.5,0,abandono
Enfermería,6,diurna,135.0,128.0,0,1,1,18,11.1,0.6,2.02,0,7,7,7,14.44142857142857,0,graduado
Periodismo y comunicación,2,diurna,148.0,144.2,0,1,0,18,12.4,0.5,1.79,0,6,6,6,15.166666666666666,0,graduado
Administración,1,diurna,134.0,129.5,0,1,1,18,10.8,1.4,1.74,0,5,5,5,11.6,0,graduado
Periodismo y comunicación,1,diurna,122.0,116.8,1,1,0,18,16.2,0.3,-0.92,0,6,6,6,11.666666666666666,0,graduado
Agronomía,1,diurna,160.0,160.0,0,1,1,20,16.2,0.3,-0.92,0,6,8,6,12.625,0,graduado
Servicio social,2,diurna,126.0,127.1,0,1,1,19,9.4,-0.8,-3.12,0,6,14,3,12.666666666666666,0,graduado
Equinocultura,1,diurna,138.0,126.3,0,1,1,18,8.9,1.4,3.51,0,6,7,6,12.833333333333334,1,continua_matriculado
Servicio social,1,diurna,115.0,112.9,0,1,1,19,12.4,0.5,1.79,0,6,7,6,11.857142857142858,0,graduado
Educación básica,2,diurna,141.0,130.2,0,1,0,19,12.7,3.7,-1.7,0,6,8,5,11.4,1,continua_matriculado
Equinocultura,1,diurna,100.0,100.0,0,1,0,19,9.4,-0.8,-3.12,0,5,10,5,14.857142857142858,2,continua_matriculado
Gestión de publicidad y marketing,1,diurna,130.0,121.6,0,1,0,19,12.4,0.5,1.79,0,6,7,6,14.714285714285714,0,graduado
Gestión de publicidad y marketing,1,diurna,130.0,130.0,1,1,0,20,8.9,1.4,3.51,0,6,6,6,13.5,0,graduado
Equinocultura,1,diurna,135.0,121.7,0,1,1,18,10.8,1.4,1.74,0,5,7,4,11.5,0,graduado
Administración,1,diurna,120.0,120.0,0,1,0,33,12.4,0.5,1.79,2,5,9,2,14.0,0,abandono
Educación básica,1,diurna,148.0,143.5,0,1,1,19,13.9,-0.3,0.79,0,7,8,6,12.833333333333334,0,abandono
Higiene oral,2,diurna,136.0,128.3,0,1,1,18,15.5,2.8,-4.06,0,7,7,7,13.428571428571429,0,graduado
Diseño de comunicación,1,diurna,108.0,111.9,0,1,0,19,8.9,1.4,3.51,0,6,0,0,0.0,0,abandono
Agronomía,1,diurna,140.0,140.0,0,1,0,19,15.5,2.8,-4.06,0,6,18,3,11.666666666666666,0,continua_matriculado
Periodismo y comunicación,3,diurna,153.0,137.6,0,1,0,18,12.4,0.5,1.79,0,6,6,6,16.0,0,graduado
Servicio social,1,diurna,135.0,135.0,0,1,0,20,10.8,1.4,1.74,0,6,6,6,13.833333333333334,0,graduado
Enfermería,5,diurna,146.0,133.8,0,1,0,19,9.4,-0.8,-3.12,0,8,9,8,13.2325,1,graduado
Periodismo y comunicación,2,diurna,130.0,126.9,0,1,1,18,9.4,-0.8,-3.12,0,6,6,6,14.0,0,graduado
Turismo,2,diurna,113.0,106.7,1,1,1,19,13.9,-0.3,0.79,0,6,14,2,10.0,0,abandono
Servicio social,1,vespertina,145.7,145.7,0,1,0,25,13.9,-0.3,0.79,8,16,16,15,13.333333333333334,0,graduado
Diseño de comunicación,3,diurna,145.0,153.1,0,1,1,20,12.7,3.7,-1.7,0,6,6,6,12.5,0,continua_matriculado
Servicio social,1,vespertina,126.0,118.7,0,1,0,19,12.7,3.7,-1.7,0,6,6,6,12.5,0,graduado
Administración,1,vespertina,160.0,161.8,1,1,0,33,7.6,2.6,0.32,0,5,8,2,10.5,0,abandono
Ingeniería informática,4,diurna,134.0,124.9,1,1,0,18,8.9,1.4,3.51,0,5,11,3,10.666666666666666,0,continua_matriculado
Ingeniería informática,1,diurna,163.0,150.8,0,1,0,18,7.6,2.6,0.32,0,5,9,4,10.5,0,continua_matriculado
Administración,1,diurna,130.0,130.0,0,1,0,19,11.1,0.6,2.02,0,5,10,4,12.0,0,graduado
Diseño de animación y multimedia,2,diurna,165.0,163.6,0,1,0,18,12.4,0.5,1.79,0,0,0,0,0.0,0,continua_matriculado
Administración,1,diurna,142.0,115.0,0,1,0,19,13.9,-0.3,0.79,0,5,11,5,11.5,0,continua_matriculado
Periodismo y comunicación,1,diurna,156.0,136.8,0,1,0,18,11.1,0.6,2.02,0,6,6,6,14.0,0,abandono
Educación básica,5,diurna,141.0,130.9,0,1,0,18,7.6,2.6,0.32,0,6,7,6,13.5,0,graduado
Enfermería,3,diurna,143.0,127.0,0,1,0,18,9.4,-0.8,-3.12,0,8,8,8,13.07375,0,graduado
Enfermería,1,diurna,133.1,120.0,0,1,0,37,16.2,0.3,-0.92,0,7,9,2,10.75,0,abandono
